session_id,timestamp,round,player,hand_index,dealer_name,hand_cards_before,hand_total_before,is_soft,dealer_upcard,visible_cards,cards_remaining,decks_in_play,valid_actions,action_taken,basic_strategy_action,drinking_mode,mode,bet_amount,wager,is_npc,hand_result
,1781556498.774558,30,Marko,2,Marko,Q♠ 9♦,19,False,4♠,10♣ 9♥ 3♦ 4♥ Q♦ K♥ 7♥ Q♠ 9♦ A♥ 3♠ 4♠,39,1,"h,s,d",s,s,True,digital,,1,False,win
,1781556505.854836,30,Marko,3,Marko,A♥ 3♠,14,True,4♠,10♣ 9♥ 3♦ 4♥ Q♦ K♥ 7♥ Q♠ 9♦ A♥ 3♠ 4♠,39,1,"h,s,d",d,h,True,digital,,1,False,win
,1781556570.1616783,31,Marko,1,Rob,3♦ 4♠,7,False,Q♠,10♥ J♠ 5♣ K♣ 3♦ 4♠ 5♠ 9♣ Q♠,42,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781556582.6132407,31,Marko,1,Rob,3♦ 4♠ 8♦,15,False,Q♠,10♥ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ Q♠,41,1,"h,s",s,h,True,digital,,1,False,loss
,1781556583.696413,31,Marko,2,Rob,5♠ 9♣,14,False,Q♠,10♥ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ Q♠,41,1,"h,s,d",h,h,True,digital,,1,False,push
,1781556586.3333476,31,Marko,2,Rob,5♠ 9♣ 6♠,20,False,Q♠,10♥ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,40,1,"h,s",s,s,True,digital,,1,False,push
,1781556588.0782113,31,Rob,1,Rob,10♥ J♠,20,False,Q♠,10♥ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,40,1,"h,s,d,sp",sp,sp,True,digital,,1,False,push
,1781556589.4798987,31,Rob,1,Rob,10♥ J♣,20,False,Q♠,10♥ J♣ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,39,1,"h,s,d,sp",sp,sp,True,digital,,1,False,push
,1781556590.5498588,31,Rob,1,Rob,10♥ J♦,20,False,Q♠,10♥ J♦ J♣ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,38,1,"h,s,d,sp",sp,sp,True,digital,,1,False,push
,1781556591.825208,31,Rob,1,Rob,10♥ 10♠,20,False,Q♠,10♥ 10♠ J♦ J♣ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,37,1,"h,s,d,sp",sp,sp,True,digital,,1,False,push
,1781556594.3707297,31,Rob,1,Rob,10♥ K♠,20,False,Q♠,10♥ K♠ 10♠ J♦ J♣ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,36,1,"h,s,d",s,s,True,digital,,1,False,push
,1781556595.6834693,31,Rob,2,Rob,10♠ 7♦,17,False,Q♠,10♥ K♠ 10♠ 7♦ J♦ J♣ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,35,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781556600.5895452,31,Rob,4,Rob,J♣ 4♦,14,False,Q♠,10♥ K♠ 10♠ 7♦ J♦ A♦ J♣ 4♦ J♠ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,33,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781556602.6562128,31,Rob,5,Rob,J♠ 2♣,12,False,Q♠,10♥ K♠ 10♠ 7♦ J♦ A♦ J♣ 4♦ J♠ 2♣ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,32,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781556604.750312,31,Rob,5,Rob,J♠ 2♣ 4♥,16,False,Q♠,10♥ K♠ 10♠ 7♦ J♦ A♦ J♣ 4♦ J♠ 2♣ 4♥ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,31,1,"h,s",s,h,True,digital,,1,False,loss
,1781556605.2729542,31,Rob,6,Rob,5♣ K♣,15,False,Q♠,10♥ K♠ 10♠ 7♦ J♦ A♦ J♣ 4♦ J♠ 2♣ 4♥ 5♣ K♣ 3♦ 4♠ 8♦ 5♠ 9♣ 6♠ Q♠,31,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781556838.3568337,32,Marko,1,Rob,Q♥ 4♥,14,False,2♠,4♦ 9♦ 10♥ 3♣ Q♥ 4♥ A♦ 9♠ 2♠,42,1,"h,s,d",s,s,True,digital,,1,False,win
,1781556838.8713734,32,Marko,2,Rob,A♦ 9♠,20,True,2♠,4♦ 9♦ 10♥ 3♣ Q♥ 4♥ A♦ 9♠ 2♠,42,1,"h,s,d",s,s,True,digital,,1,False,win
,1781556841.153807,32,Rob,1,Rob,4♦ 9♦,13,False,2♠,4♦ 9♦ 10♥ 3♣ Q♥ 4♥ A♦ 9♠ 2♠,42,1,"h,s,d",s,s,True,digital,,1,False,win
,1781556841.9792047,32,Rob,2,Rob,10♥ 3♣,13,False,2♠,4♦ 9♦ 10♥ 3♣ Q♥ 4♥ A♦ 9♠ 2♠,42,1,"h,s,d",h,s,True,digital,,1,False,loss
,1781556927.7019296,33,Rob,1,Marko,8♠ 9♥,17,False,7♥,8♠ 9♥ A♣ A♦ K♥ A♥ 2♥ 10♥ 7♥,42,1,"h,s,d",s,s,True,digital,,1,False,push
,1781556929.631351,33,Rob,2,Marko,A♣ A♦,12,False,7♥,8♠ 9♥ A♣ A♦ K♥ A♥ 2♥ 10♥ 7♥,42,1,"h,s,d,sp",sp,sp,True,digital,,1,False,loss
,1781556934.7166672,33,Rob,2,Marko,A♣ 5♣,16,True,7♥,8♠ 9♥ A♣ 5♣ A♦ K♥ A♥ 2♥ 10♥ 7♥,41,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781556938.6379442,33,Rob,3,Marko,A♦ 9♦,20,True,7♥,8♠ 9♥ A♣ 5♣ A♦ 9♦ K♥ A♥ 2♥ 10♥ 7♥,40,1,"h,s,d",s,s,True,digital,,1,False,win
,1781556943.1252685,33,Marko,2,Marko,2♥ 10♥,12,False,7♥,8♠ 9♥ A♣ 5♣ A♦ 9♦ K♥ A♥ 2♥ 10♥ 7♥,40,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781557035.8629515,34,Rob,2,Marko,4♠ 10♦,14,False,6♦,K♠ A♥ 4♠ 10♦ 8♣ K♣ Q♠ J♥ 6♦,42,1,"h,s,d",h,s,True,digital,,1,False,loss
,1781557039.8235242,34,Marko,1,Marko,8♣ K♣,18,False,6♦,K♠ A♥ 4♠ 10♦ 8♠ 8♣ K♣ Q♠ J♥ 6♦,41,1,"h,s,d",s,s,True,digital,,1,False,win
,1781557041.2255485,34,Marko,2,Marko,Q♠ J♥,20,False,6♦,K♠ A♥ 4♠ 10♦ 8♠ 8♣ K♣ Q♠ J♥ 6♦,41,1,"h,s,d,sp",sp,sp,True,digital,,1,False,win
,1781557043.7417684,34,Marko,2,Marko,Q♠ 5♦,15,False,6♦,K♠ A♥ 4♠ 10♦ 8♠ 8♣ K♣ Q♠ 5♦ J♥ 6♦,40,1,"h,s,d",s,s,True,digital,,1,False,win
,1781557046.5594134,34,Marko,3,Marko,J♥ K♥,20,False,6♦,K♠ A♥ 4♠ 10♦ 8♠ 8♣ K♣ Q♠ 5♦ J♥ K♥ 6♦,39,1,"h,s,d,sp",s,s,True,digital,,1,False,win
,1781557138.632788,35,Marko,2,Rob,2♣ K♠,12,False,7♣,8♦ 9♦ 8♥ 5♥ Q♠ A♠ 2♣ K♠ 7♣,42,1,"h,s,d",h,h,True,digital,,1,False,win
,1781557149.331937,35,Marko,2,Rob,2♣ K♠ A♣,13,False,7♣,8♦ 9♦ 8♥ 5♥ Q♠ A♠ 2♣ K♠ A♣ 7♣,41,1,"h,s",h,h,True,digital,,1,False,win
,1781557152.2630336,35,Rob,1,Rob,8♦ 9♦,17,False,7♣,8♦ 9♦ 8♥ 5♥ Q♠ A♠ 2♣ K♠ A♣ 8♠ 7♣,40,1,"h,s,d",s,s,True,digital,,1,False,push
,1781557155.0175526,35,Rob,2,Rob,8♥ 5♥,13,False,7♣,8♦ 9♦ 8♥ 5♥ Q♠ A♠ 2♣ K♠ A♣ 8♠ 7♣,40,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781557433.24749,36,Marko,1,Rob,K♥ 9♦,19,False,J♠,K♠ 3♠ 3♥ 5♦ K♥ 9♦ J♦ A♥ J♠,42,1,"h,s,d",s,s,True,digital,,1,False,push
,1781557439.2522185,36,Rob,1,Rob,K♠ 3♠,13,False,J♠,K♠ 3♠ 3♥ 5♦ K♥ 9♦ J♦ A♥ J♠,42,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781557440.3806343,36,Rob,2,Rob,3♥ 5♦,8,False,J♠,K♠ 3♠ 3♥ 5♦ K♥ 9♦ J♦ A♥ J♠,42,1,"h,s,d",d,h,True,digital,,1,False,loss
,1781557515.013792,37,Rob,1,Marko,5♣ 4♠,9,False,Q♥,5♣ 4♠ 7♦ 5♠ 4♣ 7♠ 6♦ 8♣ Q♥,42,1,"h,s,d",d,d,True,digital,,1,False,loss
,1781557516.7310092,37,Rob,2,Marko,7♦ 5♠,12,False,Q♥,5♣ 4♠ 9♠ 7♦ 5♠ 4♣ 7♠ 6♦ 8♣ Q♥,41,1,"h,s,d",h,h,True,digital,,1,False,win
,1781557519.6201723,37,Rob,2,Marko,7♦ 5♠ 8♥,20,False,Q♥,5♣ 4♠ 9♠ 7♦ 5♠ 8♥ 4♣ 7♠ 6♦ 8♣ Q♥,40,1,"h,s",s,s,True,digital,,1,False,win
,1781557521.7258224,37,Marko,1,Marko,4♣ 7♠,11,False,Q♥,5♣ 4♠ 9♠ 7♦ 5♠ 8♥ 4♣ 7♠ 6♦ 8♣ Q♥,40,1,"h,s,d",d,d,True,digital,,1,False,win
,1781557523.123796,37,Marko,2,Marko,6♦ 8♣,14,False,Q♥,5♣ 4♠ 9♠ 7♦ 5♠ 8♥ 4♣ 7♠ 10♥ 6♦ 8♣ Q♥,39,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781557673.2389493,38,Rob,1,Marko,J♠ 5♠,15,False,6♦,J♠ 5♠ 9♠ 4♣ 3♠ 8♦ 6♣ 10♥ 6♦,42,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781557673.764699,38,Rob,2,Marko,9♠ 4♣,13,False,6♦,J♠ 5♠ 9♠ 4♣ 3♠ 8♦ 6♣ 10♥ 6♦,42,1,"h,s,d",d,s,True,digital,,1,False,loss
,1781557682.9655206,38,Marko,1,Marko,3♠ 8♦,11,False,6♦,J♠ 5♠ 9♠ 4♣ 3♣ 3♠ 8♦ 6♣ 10♥ 6♦,41,1,"h,s,d",d,d,True,digital,,1,False,loss
,1781557685.2638109,38,Marko,2,Marko,6♣ 10♥,16,False,6♦,J♠ 5♠ 9♠ 4♣ 3♣ 3♠ 8♦ 4♦ 6♣ 10♥ 6♦,40,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781557819.0957558,39,Marko,1,Rob,6♥ 7♣,13,False,9♦,8♣ Q♠ Q♣ 3♦ 6♥ 7♣ 2♦ 5♣ 9♦,42,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781557829.8060224,39,Marko,1,Rob,6♥ 7♣ A♥,14,False,9♦,8♣ Q♠ Q♣ 3♦ 6♥ 7♣ A♥ 2♦ 5♣ 9♦,41,1,"h,s",h,h,True,digital,,1,False,loss
,1781557836.3154712,39,Marko,2,Rob,2♦ 5♣,7,False,9♦,8♣ Q♠ Q♣ 3♦ 6♥ 7♣ A♥ J♦ 2♦ 5♣ 9♦,40,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781557860.0349228,39,Marko,2,Rob,2♦ 5♣ Q♦,17,False,9♦,8♣ Q♠ Q♣ 3♦ 6♥ 7♣ A♥ J♦ 2♦ 5♣ Q♦ 9♦,39,1,"h,s",s,s,True,digital,,1,False,loss
,1781557872.1813807,39,Rob,1,Rob,8♣ Q♠,18,False,9♦,8♣ Q♠ Q♣ 3♦ 6♥ 7♣ A♥ J♦ 2♦ 5♣ Q♦ 9♦,39,1,"h,s,d",s,s,True,digital,,1,False,push
,1781557874.0992723,39,Rob,2,Rob,Q♣ 3♦,13,False,9♦,8♣ Q♠ Q♣ 3♦ 6♥ 7♣ A♥ J♦ 2♦ 5♣ Q♦ 9♦,39,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781559189.1043506,40,Marko,1,Rob,A♦ 5♦,16,True,7♥,3♠ 7♦ 6♦ 9♦ A♦ 5♦ 5♣ 6♣ 7♥,42,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781559190.4049983,40,Marko,2,Rob,5♣ 6♣,11,False,7♥,3♠ 7♦ 6♦ 9♦ A♦ 5♦ 5♣ 6♣ 7♥,42,1,"h,s,d",d,d,True,digital,,1,False,win
,1781559193.3527572,40,Rob,1,Rob,3♠ 7♦,10,False,7♥,3♠ 7♦ 6♦ 9♦ A♦ 5♦ 5♣ 6♣ Q♦ 7♥,41,1,"h,s,d",d,d,True,digital,,1,False,loss
,1781559194.8796682,40,Rob,2,Rob,6♦ 9♦,15,False,7♥,3♠ 7♦ 4♥ 6♦ 9♦ A♦ 5♦ 5♣ 6♣ Q♦ 7♥,40,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781559234.2052107,41,Rob,1,Marko,A♦ 6♠,17,True,8♣,A♦ 6♠ 4♦ 6♥ J♠ 9♠ 6♦ 2♣ 8♣,42,1,"h,s,d",s,h,True,digital,,1,False,win
,1781559235.7767742,41,Rob,2,Marko,4♦ 6♥,10,False,8♣,A♦ 6♠ 4♦ 6♥ J♠ 9♠ 6♦ 2♣ 8♣,42,1,"h,s,d",d,d,True,digital,,1,False,win
,1781559239.5035882,41,Marko,1,Marko,J♠ 9♠,19,False,8♣,A♦ 6♠ 4♦ 6♥ 5♥ J♠ 9♠ 6♦ 2♣ 8♣,41,1,"h,s,d",s,s,True,digital,,1,False,win
,1781559242.1485636,41,Marko,2,Marko,6♦ 2♣,8,False,8♣,A♦ 6♠ 4♦ 6♥ 5♥ J♠ 9♠ 6♦ 2♣ 8♣,41,1,"h,s,d",h,h,True,digital,,1,False,win
,1781559243.0701873,41,Marko,2,Marko,6♦ 2♣ 3♣,11,False,8♣,A♦ 6♠ 4♦ 6♥ 5♥ J♠ 9♠ 6♦ 2♣ 3♣ 8♣,40,1,"h,s",h,h,True,digital,,1,False,win
,1781559311.3341098,42,Marko,2,Rob,8♣ 3♥,11,False,7♠,2♥ J♣ 10♣ 10♥ A♦ K♠ 8♣ 3♥ 7♠,42,1,"h,s,d",d,d,True,digital,,1,False,loss
,1781559317.9673011,42,Rob,1,Rob,2♥ J♣,12,False,7♠,2♥ J♣ 10♣ 10♥ A♦ K♠ 8♣ 3♥ 4♦ 7♠,41,1,"h,s,d",h,h,True,digital,,1,False,win
,1781559320.3962717,42,Rob,2,Rob,10♣ 10♥,20,False,7♠,2♥ J♣ 9♦ 10♣ 10♥ A♦ K♠ 8♣ 3♥ 4♦ 7♠,40,1,"h,s,d,sp",sp,sp,True,digital,,1,False,loss
,1781559325.1286445,42,Rob,2,Rob,10♣ 3♦,13,False,7♠,2♥ J♣ 9♦ 10♣ 3♦ 10♥ A♦ K♠ 8♣ 3♥ 4♦ 7♠,39,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781559326.5258176,42,Rob,3,Rob,10♥ J♠,20,False,7♠,2♥ J♣ 9♦ 10♣ 3♦ 10♥ J♠ A♦ K♠ 8♣ 3♥ 4♦ 7♠,38,1,"h,s,d,sp",sp,sp,True,digital,,1,False,win
,1781559327.761697,42,Rob,3,Rob,10♥ 8♥,18,False,7♠,2♥ J♣ 9♦ 10♣ 3♦ 10♥ 8♥ J♠ A♦ K♠ 8♣ 3♥ 4♦ 7♠,37,1,"h,s,d",s,s,True,digital,,1,False,win
,1781559328.6675177,42,Rob,4,Rob,J♠ 6♥,16,False,7♠,2♥ J♣ 9♦ 10♣ 3♦ 10♥ 8♥ J♠ 6♥ A♦ K♠ 8♣ 3♥ 4♦ 7♠,36,1,"h,s,d",s,h,True,digital,,1,False,loss
,1781559355.6753995,43,Marko,1,Rob,5♠ 9♣,14,False,10♥,Q♣ 7♣ 10♣ 4♦ 5♠ 9♣ Q♥ 9♠ 10♥,42,1,"h,s,d",h,h,True,digital,,1,False,
,1781559358.5990586,43,Marko,2,Rob,Q♥ 9♠,19,False,10♥,Q♣ 7♣ 10♣ 4♦ 5♠ 9♣ 8♠ Q♥ 9♠ 10♥,41,1,"h,s,d",s,s,True,digital,,1,False,
,1781559359.975017,43,Rob,1,Rob,Q♣ 7♣,17,False,10♥,Q♣ 7♣ 10♣ 4♦ 5♠ 9♣ 8♠ Q♥ 9♠ 10♥,41,1,"h,s,d",s,s,True,digital,,1,False,
,1781559360.568827,43,Rob,2,Rob,10♣ 4♦,14,False,10♥,Q♣ 7♣ 10♣ 4♦ 5♠ 9♣ 8♠ Q♥ 9♠ 10♥,41,1,"h,s,d",s,h,True,digital,,1,False,
,1781559401.2112167,44,Rob,1,Marko,9♣ 4♦,13,False,6♠,9♣ 4♦ 2♥ 8♦ 7♦ A♦ Q♠ 7♣ 6♠,42,1,"h,s,d",h,s,True,digital,,1,False,loss
,1781559403.9287474,44,Rob,2,Marko,2♥ 8♦,10,False,6♠,9♣ 4♦ K♣ 2♥ 8♦ 7♦ A♦ Q♠ 7♣ 6♠,41,1,"h,s,d",d,d,True,digital,,1,False,loss
,1781559406.5055883,44,Marko,1,Marko,7♦ A♦,18,True,6♠,9♣ 4♦ K♣ 2♥ 8♦ 5♥ 7♦ A♦ Q♠ 7♣ 6♠,40,1,"h,s,d",s,d,True,digital,,1,False,loss
,1781559407.8528638,44,Marko,2,Marko,Q♠ 7♣,17,False,6♠,9♣ 4♦ K♣ 2♥ 8♦ 5♥ 7♦ A♦ Q♠ 7♣ 6♠,40,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781559430.0291805,45,Marko,1,Rob,5♥ 5♦,10,False,7♠,A♣ 7♥ 6♦ 3♠ 5♥ 5♦ A♥ 8♣ 7♠,42,1,"h,s,d,sp",d,d,True,digital,,1,False,
,1781559431.0947542,45,Marko,2,Rob,A♥ 8♣,19,True,7♠,A♣ 7♥ 6♦ 3♠ 5♥ 5♦ 6♠ A♥ 8♣ 7♠,41,1,"h,s,d",s,s,True,digital,,1,False,
,1781559432.210531,45,Rob,1,Rob,A♣ 7♥,18,True,7♠,A♣ 7♥ 6♦ 3♠ 5♥ 5♦ 6♠ A♥ 8♣ 7♠,41,1,"h,s,d",s,s,True,digital,,1,False,
,1781559433.1566732,45,Rob,2,Rob,6♦ 3♠,9,False,7♠,A♣ 7♥ 6♦ 3♠ 5♥ 5♦ 6♠ A♥ 8♣ 7♠,41,1,"h,s,d",d,d,True,digital,,1,False,
,1781559461.5587738,46,Rob,1,Marko,8♠ Q♦,18,False,6♥,8♠ Q♦ 3♣ K♥ 6♦ 5♥ 2♦ 5♦ 6♥,42,1,"h,s,d",s,s,True,digital,,1,False,loss
,1781559463.0182264,46,Rob,2,Marko,3♣ K♥,13,False,6♥,8♠ Q♦ 3♣ K♥ 6♦ 5♥ 2♦ 5♦ 6♥,42,1,"h,s,d",h,s,True,digital,,1,False,loss
,1781559465.7044058,46,Rob,2,Marko,3♣ K♥ 2♠,15,False,6♥,8♠ Q♦ 3♣ K♥ 2♠ 6♦ 5♥ 2♦ 5♦ 6♥,41,1,"h,s",s,s,True,digital,,1,False,loss
,1781559467.3136668,46,Marko,1,Marko,6♦ 5♥,11,False,6♥,8♠ Q♦ 3♣ K♥ 2♠ 6♦ 5♥ 2♦ 5♦ 6♥,41,1,"h,s,d",d,d,True,digital,,1,False,win
,1781559470.3793912,46,Marko,2,Marko,2♦ 5♦,7,False,6♥,8♠ Q♦ 3♣ K♥ 2♠ 6♦ 5♥ 10♠ 2♦ 5♦ 6♥,40,1,"h,s,d",h,h,True,digital,,1,False,loss
,1781559471.3647761,46,Marko,2,Marko,2♦ 5♦ 2♣,9,False,6♥,8♠ Q♦ 3♣ K♥ 2♠ 6♦ 5♥ 10♠ 2♦ 5♦ 2♣ 6♥,39,1,"h,s",h,h,True,digital,,1,False,loss
,1781559473.071262,46,Marko,2,Marko,2♦ 5♦ 2♣ 5♠,14,False,6♥,8♠ Q♦ 3♣ K♥ 2♠ 6♦ 5♥ 10♠ 2♦ 5♦ 2♣ 5♠ 6♥,38,1,"h,s",s,s,True,digital,,1,False,loss
